title,url,ministry,source_page,context,file_type
Justice and Attorney General,https://open.alberta.ca/dataset/63969b66-241c-448a-9e71-89d0538a8174/resource/301978e8-1022-4050-9fcd-c9c4ce7a0b8f/download/2007-08-Justice-and-Attorney-General-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Justice and Attorney General...,pdf
Municipal Affairs and Housing,https://open.alberta.ca/dataset/abe559ee-7932-4e28-93eb-dc39c470c1ec/resource/dc5487c4-6054-4a47-94c7-33df23525e86/download/MAAnnualReport0708.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Municipal Affairs and Housing...,pdf
Seniors and Community Supports,https://open.alberta.ca/dataset/16bff076-d051-4613-816b-795051cf1456/resource/9e9daea2-c892-4ff5-82c8-2b16c8dc285e/download/3438103-2007-2008-Annual-Report-Seniors-and-Community-Supports.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Seniors and Community Supports...,pdf
Service Alberta,https://open.alberta.ca/dataset/6fcc9d22-0af9-4099-a571-b44cae036cc3/resource/3ad936ec-b826-4fdd-a9a6-6c21e4a3fd1f/download/6848617-2007-2008-Service-Alberta-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Service Alberta...,pdf
Solicitor General and Public Security,https://open.alberta.ca/dataset/cbe377bb-b8de-4075-ad64-82340b62cb49/resource/def383aa-941e-48ad-a576-af1ff7cd8674/download/3759360-2007-2008-Solicitor-General-and-Public-Security-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Solicitor General and Public Security...,pdf
Sustainable Resource Development,https://open.alberta.ca/dataset/d749187c-5853-453f-a3f3-f23d075681a0/resource/0d6b5316-f72a-4f16-b373-056e8123d734/download/6847121-SRD-Annual-Report-2007-08.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Sustainable Resource Development...,pdf
"Tourism, Parks, Recreation and Culture",https://open.alberta.ca/dataset/f4e22897-ff0d-477a-b2af-feeb07602aca/resource/c3a1c060-2c78-4163-9470-88d17ab84d11/download/2007-08-TPRC-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,"Tourism, Parks, Recreation and Culture...",pdf
Treasury Board,https://open.alberta.ca/dataset/e4f2282e-873e-449b-99e3-ec270d698464/resource/25163863-c656-430b-a2ff-2729df68733e/download/2007-08-Treasury-Board-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Treasury Board...,pdf
Government of Alberta Annual Report,https://open.alberta.ca/dataset/7714457c-7527-443a-a7db-dd8c1c8ead86/resource/24c7d361-5f18-45cd-882e-f034a64230c1/download/goa-2006-07-annual-report-complete.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Government of Alberta Annual Report...,pdf
Advanced Education and Technology,https://open.alberta.ca/dataset/a4c0d46b-0c1e-4b26-9279-c903f4d80ce9/resource/4baa6959-8c8e-4aa6-af87-71a82107e8b8/download/6848576-2006-2007-AET-annual-report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Advanced Education and Technology...,pdf
Agriculture and Food,https://open.alberta.ca/dataset/32f82cf8-cd72-46b9-b9b6-b6df0ca34484/resource/b5f2fce1-604c-4bca-8663-620590f7247a/download/3989757-2006-2007.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Agriculture and Food...,pdf
Children's Services,https://open.alberta.ca/dataset/67aaa3a0-2fe9-4a1f-a0f9-537eed9c365b/resource/b19e3d41-0bc6-4fb7-8325-712f790ee293/download/2006-07-CS-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Children's Services...,pdf
Education,https://open.alberta.ca/dataset/8b226e68-1227-4aec-87a5-b573f3bfb062/resource/3ac897fd-7989-4fd6-b882-4e33d1ddb35c/download/6848044-2006-2007-AB-Education-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Education...,pdf
"Employment, Immigration and Industry",https://open.alberta.ca/dataset/5b39a5a1-c42f-48ef-ad61-3ca68bc6ef46/resource/ff18c4e1-d74b-4f5d-a9ca-160738689829/download/2006-07-EII-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,"Employment, Immigration and Industry...",pdf
Energy,https://open.alberta.ca/dataset/cbd7147b-d304-4e3e-af28-78970c71232c/resource/87e41e2d-c59d-48a9-b3af-7be88e2e7d24/download/6847119-2006-2007-Alberta-Energy-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Energy...,pdf
Environment,https://open.alberta.ca/dataset/b8e2b0ce-c81c-4f8e-9a17-d35ea219f230/resource/b36fca7d-819f-4780-9c47-8b77074898a5/download/2485298-2006-2007.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Environment...,pdf
Executive Council (includes Public Affairs Bureau),https://open.alberta.ca/dataset/8053da3c-ef8d-4c05-857e-28b00c17db0e/resource/1a0a8833-6013-4d9d-872e-7cccd66a1ed1/download/2050912-2006-2007-Executive-Council-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Executive Council (includes Public Affairs Bureau)...,pdf
Finance,https://open.alberta.ca/dataset/bcf308ae-d689-4b51-a56b-904d6cbac329/resource/9ece3c72-e492-4d16-b053-7ff5efe3defb/download/2006-07-finance-annual-report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Finance...,pdf
Health and Wellness - Section 1,https://open.alberta.ca/dataset/f096f46f-1946-4a55-a004-67fd9ae488b3/resource/0df30734-bf62-45ca-9946-caed07dfe14c/download/2006-07-Health-and-Wellness-Annual-Report-Section-1.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Health and Wellness - Section 1...,pdf
Infrastructure and Transportation,https://open.alberta.ca/dataset/9fa2cbad-29ee-4d3e-b84e-8486bb0104df/resource/c58c8c29-f3a0-4ed0-a4c8-a8cc67a5b298/download/annualreport2006-07.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Infrastructure and Transportation...,pdf
"International, Intergovernmental and Aboriginal Relations",https://open.alberta.ca/dataset/09b58250-8ea7-4d8b-b380-ed907e865007/resource/d6e8e8e2-6995-41de-a113-d38247a697e9/download/IIAR2007AnnualReportWEB.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,"International, Intergovernmental and Aboriginal Relations...",pdf
Justice,https://open.alberta.ca/dataset/68c386b2-1c32-49f3-abdc-9c1cfc30a5ce/resource/467d617f-514d-40fc-a4dd-a5785fbf0254/download/1713479-2006-2007-Alberta-Justice-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Justice...,pdf
Seniors and Community Supports,https://open.alberta.ca/dataset/16bff076-d051-4613-816b-795051cf1456/resource/ebd88589-d57c-4d2c-a8be-3d644d55ed0a/download/3438103-2006-2007-Annual-Report-Seniors-and-Community-Supports.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Seniors and Community Supports...,pdf
Service Alberta,https://open.alberta.ca/dataset/6fcc9d22-0af9-4099-a571-b44cae036cc3/resource/17929d64-18bb-4ee7-9b7a-8cb56f6eb930/download/6848617-2006-2007-Service-Alberta-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Service Alberta...,pdf
Solicitor General and Public Security,https://open.alberta.ca/dataset/cbe377bb-b8de-4075-ad64-82340b62cb49/resource/edbcf804-ac7e-4736-8d8a-5fb4612133bc/download/3759360-2006-2007-Solicitor-General-and-Public-Security-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Solicitor General and Public Security...,pdf
Sustainable Resource Development,https://open.alberta.ca/dataset/d749187c-5853-453f-a3f3-f23d075681a0/resource/20739a5d-4cb4-4cc9-a937-ca8abf18ec50/download/6847121-SRD-Annual-Report-2006-07.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Sustainable Resource Development...,pdf
"Tourism, Parks, Recreation and Culture",https://open.alberta.ca/dataset/f4e22897-ff0d-477a-b2af-feeb07602aca/resource/5d355a48-e8fd-4321-baf0-b3e762b628ef/download/2006-07-TPRC-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,"Tourism, Parks, Recreation and Culture...",pdf
Treasury Board,https://open.alberta.ca/dataset/e4f2282e-873e-449b-99e3-ec270d698464/resource/ec4b9cbe-e8f6-49c9-a40c-786ee360a020/download/2006-07-Treasury-Board-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Treasury Board...,pdf
Government of Alberta Annual Report,https://open.alberta.ca/dataset/7714457c-7527-443a-a7db-dd8c1c8ead86/resource/ef3d26ff-e191-418e-abdc-6b1bf8854a30/download/goa-2005-06-annual-report-complete.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Government of Alberta Annual Report...,pdf
Aboriginal Affairs and Northern Development,https://open.alberta.ca/dataset/5504f8b2-d1c8-4b4a-bbfb-55772fbeebb3/resource/9a0c0311-e8f7-4769-8746-a555ccc40266/download/AAND-Annual-Report-2005-06.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Aboriginal Affairs and Northern Development...,pdf
Advanced Education,https://open.alberta.ca/dataset/9b857e7c-a856-49e3-b8e5-5e00d0c8ea2f/resource/82763f9c-0298-4779-8425-7a93ac0cf513/download/annualreport2005-06.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Advanced Education...,pdf
"Agriculture, Food and Rural Development",https://open.alberta.ca/dataset/61751a19-69d1-4ce1-b430-80bc435950a9/resource/8eab1bb6-db6a-4986-a8bb-d591718446b9/download/21952172005-2006.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,"Agriculture, Food and Rural Development...",pdf
Children's Services,https://open.alberta.ca/dataset/67aaa3a0-2fe9-4a1f-a0f9-537eed9c365b/resource/f2afefdc-f52b-4352-9c19-2b8807812229/download/2005-06-CS-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Children's Services...,pdf
Economic Development,https://open.alberta.ca/dataset/aaf8262c-d822-4c57-83c7-03c103431cef/resource/1fdcc9ea-efb3-41d5-823f-9c153b5dd750/download/2005-06-Economic-Dev-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Economic Development...,pdf
Education,https://open.alberta.ca/dataset/8b226e68-1227-4aec-87a5-b573f3bfb062/resource/357f946d-022e-4d45-a09d-066afefa1e06/download/6848044-2005-2006-AB-Education-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Education...,pdf
Energy,https://open.alberta.ca/dataset/cbd7147b-d304-4e3e-af28-78970c71232c/resource/50918986-7deb-4c1e-9db4-2091bb99b6f0/download/6847119-2005-2006-Alberta-Energy-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Energy...,pdf
Environment,https://open.alberta.ca/dataset/b8e2b0ce-c81c-4f8e-9a17-d35ea219f230/resource/0fcd5ec5-6e2c-4346-8f2c-3e9f3320f218/download/2485298-2005-2006.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Environment...,pdf
Executive Council (includes Public Affairs Bureau),https://open.alberta.ca/dataset/8053da3c-ef8d-4c05-857e-28b00c17db0e/resource/8cb9412d-f733-4206-8e2c-a6c07b2b38ba/download/2050912-2005-2006-Executive-Council-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Executive Council (includes Public Affairs Bureau)...,pdf
Finance,https://open.alberta.ca/dataset/bcf308ae-d689-4b51-a56b-904d6cbac329/resource/586b7846-3f4a-4778-9684-322bb4c4f29a/download/2005-06-finance-annual-report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Finance...,pdf
Gaming,https://open.alberta.ca/dataset/48dbca4f-7a33-4ef9-af06-c84d041b524d/resource/44a57ad6-a940-451c-bdba-9082c265c8ef/download/2005-06-Gaming-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Gaming...,pdf
Government Services,https://open.alberta.ca/dataset/eebd69da-2293-482f-b9e3-69c1b3c4e059/resource/ccd97e12-8a8f-4bb1-86e4-eaa2cf91443d/download/AnnRep05-06.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Government Services...,pdf
Health and Wellness - Section 1,https://open.alberta.ca/dataset/f096f46f-1946-4a55-a004-67fd9ae488b3/resource/3740b8cd-2c3a-4dae-a7b5-feb3f89da5f7/download/2005-06-Health-and-Wellness-Annual-Report-Section-1.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Health and Wellness - Section 1...,pdf
Human Resources and Employment,https://open.alberta.ca/dataset/96833802-2c1a-402b-947b-cf6ae830d847/resource/036840f5-4e58-4e84-9054-06226b3c6030/download/2005-06-HRE-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Human Resources and Employment...,pdf
Infrastructure and Transportation,https://open.alberta.ca/dataset/9fa2cbad-29ee-4d3e-b84e-8486bb0104df/resource/fff073c9-786b-4d59-b4a2-42540f5eeadd/download/annualreport2005-06.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Infrastructure and Transportation...,pdf
International and Intergovernmental Relations,https://open.alberta.ca/dataset/928abc2d-d67e-4ed1-aad3-a5f403bb6844/resource/ca12de40-a13f-42b1-a9f1-ebc06f7a0b2c/download/2005-06-iir-annual-report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,International and Intergovernmental Relations...,pdf
Justice,https://open.alberta.ca/dataset/68c386b2-1c32-49f3-abdc-9c1cfc30a5ce/resource/5f4cc78e-7786-4aeb-b7e2-7e703e839112/download/1713479-2005-2006-Alberta-Justice-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Justice...,pdf
Municipal Affairs,https://open.alberta.ca/dataset/4b8dcc1b-d3c0-444c-b274-46b22491c8e0/resource/670ac17d-e138-477d-90aa-2563d43072af/download/2005-06-Municipal-Affairs-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Municipal Affairs...,pdf
Restructuring and Government Efficiency,https://open.alberta.ca/dataset/7b1addce-f349-4308-a0bd-c5a459da212e/resource/138b4037-4d59-428c-9558-b9462bd97b89/download/rge-annualreport-05-06.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Restructuring and Government Efficiency...,pdf
Seniors and Community Supports,https://open.alberta.ca/dataset/16bff076-d051-4613-816b-795051cf1456/resource/b0dfad87-e806-4136-b35e-6e282fa5f7e9/download/3438103-2005-2006-Annual-Report-Seniors-and-Community-Supports.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Seniors and Community Supports...,pdf
Solicitor General and Public Security,https://open.alberta.ca/dataset/cbe377bb-b8de-4075-ad64-82340b62cb49/resource/75c69a9a-6a35-4cbd-ba6e-958a9a6f52ef/download/3759360-2005-2006-Solicitor-General-and-Public-Security-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Solicitor General and Public Security...,pdf
Sustainable Resource Development,https://open.alberta.ca/dataset/d749187c-5853-453f-a3f3-f23d075681a0/resource/9ffd4b5b-21f9-438b-93f9-b9b7b9787aa9/download/6847121-SRD-Annual-Report-2005-06.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Sustainable Resource Development...,pdf
Government of Alberta Annual Report,https://open.alberta.ca/dataset/7714457c-7527-443a-a7db-dd8c1c8ead86/resource/6f5be608-a1f3-43fc-87c7-3584002d7b4a/download/goa-2004-05-annual-report-complete.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Government of Alberta Annual Report...,pdf
Aboriginal Affairs and Northern Development,https://open.alberta.ca/dataset/5504f8b2-d1c8-4b4a-bbfb-55772fbeebb3/resource/c398b729-e01d-4866-aca1-8566fb45da9b/download/AAND-Annual-Report-2004-05.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Aboriginal Affairs and Northern Development...,pdf
Advanced Education,https://open.alberta.ca/dataset/9b857e7c-a856-49e3-b8e5-5e00d0c8ea2f/resource/9093f3f8-9d43-4212-972d-3a845fd35947/download/2004-05-Advanced-Education-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Advanced Education...,pdf
"Agriculture, Food and Rural Development",https://open.alberta.ca/dataset/61751a19-69d1-4ce1-b430-80bc435950a9/resource/0da8d3fb-f27b-469c-90b1-2096842b78ec/download/21952172004-2005.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,"Agriculture, Food and Rural Development...",pdf
Children's Services,https://open.alberta.ca/dataset/67aaa3a0-2fe9-4a1f-a0f9-537eed9c365b/resource/e6b03ba0-4e17-46f5-abce-0dcb0af9e0f5/download/2004-05-CS-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#prior,Children's Services...,pdf
